date_found,company,job_title,role_family,level,location,remote_policy,source,job_url,posted_date,priority,status,resume_variant,skip_reason,blocker,next_action,notes,archived
2026-07-18,L3Harris Technologies,"Sr Associate, Software Engineer",Software Engineering,New grad,"Salt Lake City, UT",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/sr-associate-software-engineer-at-l3harris-technologies-4442448958,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Defense/space and security clearance/U.S. citizenship hard skip,,No action,"Public detail describes defense tech across space, air, land, sea, and cyber domains and says many positions require security clearance, which may only be granted to U.S. citizens.",true
2026-07-18,Fuel Cycle,IT Systems Engineer - Tier 1,IT Systems,Entry level,"Los Angeles, CA",Onsite,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/it-systems-engineer-tier-1-at-fuel-cycle-4441759029,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Not a target SWE/AI engineering role and salary below 120000 USD,,No action,"Public detail is IT support/systems administration, asks 1-2 years IT support experience, requires onsite LA, and lists compensation USD 75000-90000.",true
2026-07-18,Jobright.ai,"AI Engineer, Entry Level",AI Engineering,Entry level,United States,Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-engineer-entry-level-at-jobright-ai-4441744570,2026-07-18,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh public LinkedIn lead. Entry-level AI engineer role building LLM/agentic workflows, RAG, prompt chains, and production AI agents. Page says must live in and be authorized to work in the U.S.; verify future sponsorship and compensation before applying.",true
2026-07-18,Jobright.ai,"Data Scientist, Early Career",AI Engineering,Early career,United States,Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/data-scientist-early-career-at-jobright-ai-4441742676,2026-07-18,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh public LinkedIn lead. Early-career data science role for AI agents, predictive models, LLM prompts/fine-tuning, RAG, and NLP/recommendation systems. Title is adjacent rather than exact target; verify sponsorship, compensation, and fit before applying.",true
2026-07-18,Nutanix,Member of Technical Staff 1,Software Engineering,Level I,"San Jose, CA",Hybrid,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/member-of-technical-staff-1-at-nutanix-4427669310,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Posting says visa sponsorship is not available and listed compensation lower bound below 120000 USD,,No action,Public detail lists USD 90400-180000 base and says visa sponsorship is not available at this time; requires 2+ years with BS or 0+ with MS.,true
2026-07-18,RemoteHunter,"Junior Engineer, AI",AI Engineering,Junior,United States,Remote,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/junior-engineer-ai-at-remotehunter-4441742618,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Recent grads are encouraged and the role includes RAG, vector search, cloud, and LLM APIs, but public detail lists USD 70720-83200 base. RemoteHunter says it is not the employer of record.",true
2026-07-18,Viven,AI/ML Engineer,AI Engineering,Early career,"Santa Clara, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-ml-engineer-at-viven-4441739688,2026-07-18,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh AI/ML role in Tier 1 Santa Clara. Public detail asks 1+ years of ML/data science and includes LLM agents, evals, and fine-tuning; compensation and sponsorship were not visible. Verify level, salary, and sponsorship before applying.",true
2026-07-18,Virtusa,Engineer - Technology (AI/ML),AI Engineering,New grad,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/engineer-technology-ai-ml-at-virtusa-4420782127,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Posting says no current or future sponsorship and graduation window does not match,,No action,Public detail targets 2025 Master's graduates and says applicants must be legally authorized to work in the United States without current or future employer sponsorship.,true
2026-07-18,General Motors,ML Validation Engineer - Early Career,AI Engineering,Early career,"Sunnyvale, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ml-validation-engineer-early-career-at-general-motors-4414938735,2026-07-18,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh early-career ML validation role in Tier 1 Sunnyvale. Public detail focuses on ML verification, simulation evaluation, and prototypes for robotics/autonomous driving; no salary or sponsorship blocker was visible. Verify sponsorship, compensation, and fit before applying.",true
2026-07-18,Jobright.ai,AI Agent Engineer,AI Engineering,Early career,"Cupertino, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-agent-engineer-at-jobright-ai-4441753225,2026-07-18,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh AI agent role in Tier 1 Cupertino. Public detail covers LLM agents, RAG, tool use, planning, memory, evals, safety, and production systems; compensation and sponsorship were not visible. Verify future sponsorship and salary before applying.",true
2026-07-18,Capgemini,GenAI / Agentic AI Developer,AI Engineering,Unspecified,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/genai-agentic-ai-developer-at-capgemini-4436878764,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Posting says no current or future sponsorship including OPT/CPT,,No action,"Public detail lists USD 130000-150000 base for GenAI/RAG/agentic AI work, but says candidates requiring sponsorship now or in the future, including H-1B, OPT/CPT, TN, E-3, L-1, or O-1, cannot be considered.",true
2026-07-18,"BUILD, Inc. via Jack & Jill",AI Engineer (Generalist) ($180K-$250K + Equity),AI Engineering,Mid-level,"San Francisco, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-engineer-generalist-%24180k-%24250k-%2B-equity-at-build-inc-at-jack-jill-4441769074,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Required years of experience too high for new-grad focus,,No action,"Recruiter listing for BUILD, Inc. asks for 3-5 years of engineering experience and production-grade LLM or agentic systems experience. Salary is high, but the role is overleveled for the stored target.",true
2026-07-18,CGI,Agentic AI Engineer,AI Engineering,Early career,"New Brunswick, NJ",Hybrid,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/agentic-ai-engineer-at-cgi-4424961323,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Company hard skip,,No action,User requested excluding CGI on 2026-07-19. Public detail also lists a reasonable estimate of USD 89600-172400 and preference for 1-4 years of experience.,true
2026-07-18,Code Compass,AI Engineer - San Francisco,AI Engineering,Mid-Senior,San Francisco Bay Area,Hybrid,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-engineer-san-francisco-at-code-compass-%F0%9F%A7%AD-4439617901,2026-07-18,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Mid-Senior role excluded for new-grad focus,,No action,"Public detail marks seniority as Mid-Senior level and emphasizes startup/founding engineer experience. AI-agent stack and salary are strong, but the role is overleveled for this workflow.",true
2026-07-19,Purpose Bits,"Software Engineer, Early Career",Software Engineering,Early career,"San Francisco, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-early-career-at-purpose-bits-4442501578,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,LinkedIn company does not match posting body/source-of-truth text,,No action,"Public detail company says Purpose Bits, but the body is Notion's Early Career Software Engineer posting. Skipped as non-source-of-truth repost rather than adding a duplicate Notion lead.",true
2026-07-19,Purpose Bits,"Software Engineer, Early Career (AI)",AI Engineering,Early career,"San Francisco, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-early-career-ai-at-purpose-bits-4442509213,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,LinkedIn company does not match posting body/source-of-truth text,,No action,"Public detail company says Purpose Bits, but the body is Notion's Early Career AI posting. Skipped as non-source-of-truth repost rather than adding a duplicate Notion lead.",true
2026-07-19,Airtable,"Software Engineer, Infrastructure (4-8 YOE)",Software Engineering,Mid-level,San Francisco Bay Area,Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-infrastructure-4-8-yoe-at-airtable-4424658385,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Required years of experience too high for new-grad focus,,No action,Public detail explicitly says 4-8 years of industry experience and notes this is not a new grad position.,true
2026-07-19,CareersElite.com,AI Engineer,AI Engineering,Mid-level,"Springfield, VA",Part-time,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-engineer-at-careerselite-com-4442532649,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Part-time/fractional experienced federal AI SME role,,No action,Public detail describes a seasoned AI SME/AI Systems Engineer supporting federal clients with an expected commitment of 40 hours or less per month.,true
2026-07-19,ChatGPT Jobs,"Software Engineer, Korrus Engineering (AI-First) - Contract",Software Engineering,Early career,Los Angeles Metropolitan Area,Remote,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-korrus-engineering-ai-first-contract-at-chatgpt-jobs-4439648145,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Contract role excluded from target job type,,No action,"Public detail says employment type is full-time contract. Early-career fit is plausible, but contract roles are outside the current target job type.",true
2026-07-19,Jack & Jill,Founding ML Engineer ($180K + 1% Equity) at BehaviorAI,AI Engineering,Mid-level,"Brooklyn, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/founding-ml-engineer-%24180k-%2B-1%25-equity-at-behaviorai-at-jack-jill-4441786591,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Founding role requires proven specialized ML ownership beyond new-grad scope,,No action,"Public detail asks for proven real-world sensor/time-series ML, foundation-model, and on-device inference experience for a founding ML role.",true
2026-07-19,CVS Health,AI Engineer,AI Engineering,Unspecified,"Richardson, TX",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-engineer-at-cvs-health-4442508463,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Fresh AI Engineer role in Texas, but public detail exposes a compensation range with a lower bound below the stored salary floor.",true
2026-07-19,Capital One,Machine Learning Engineer (AI Foundations),AI Engineering,Unspecified,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/machine-learning-engineer-ai-foundations-at-capital-one-4425113718,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Posting conflicts with sponsorship/OPT-STEM OPT rules,,No action,"Fresh ML/AI role in NYC, but public detail includes work-authorization language that conflicts with the sponsorship requirement.",true
2026-07-19,HavocAI,Software Engineer - Business Analytics,Software Engineering,Unspecified,Greater Boston,Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-business-analytics-at-havocai-4442516252,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Citizenship/security-clearance restriction visible,,No action,"Public detail includes citizenship or security-clearance related restrictions, which are hard skips under the current rules.",true
2026-07-19,Enigma,"Machine Learning Engineer | Python | Pytorch | Distributed Training | Optimisation | GPU | Hybrid, San Jose, CA",AI Engineering,Mid-level,"San Jose, CA",Hybrid,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/machine-learning-engineer-python-pytorch-distributed-training-optimisation-gpu-hybrid-san-jose-ca-at-enigma-4441777754,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Required years of experience too high for new-grad focus,,No action,"Fresh San Jose ML role, but public detail requires production ML/productization experience beyond the new-grad target.",true
2026-07-20,Traba,Software Engineer (AI Agents),AI Engineering,Early career,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-ai-agents-at-traba-4442081653,2026-07-20,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,AI agents role in NYC. Public detail lists 1+ years software engineering experience with LLM or agent-based features and USD 140000-200000 compensation; verify sponsorship and exact new-grad fit before applying.,true
2026-07-20,Traba,Software Engineer (Applied AI),AI Engineering,Early career,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-applied-ai-at-traba-4442098013,2026-07-20,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Applied AI engineering role in NYC. Public detail lists 1+ years with TypeScript, React or React Native, Node.js and/or PostgreSQL plus LLM or agent product work, with USD 140000-200000 compensation; verify sponsorship before applying.",true
2026-07-20,BeaconFire Inc.,Entry Level- Fullstack Developer AI Integration,AI Engineering,Entry level,"New York, United States",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/entry-level-fullstack-developer-ai-integration-at-beaconfire-inc-4438759433,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Company hard skip,,No action,"User requested excluding BeaconFire on 2026-07-20. Public detail says BeaconFire is E-Verified with visa sponsorship provided, but company preference now excludes it.",true
2026-07-20,CommerceIQ,Software Engineer,Software Engineering,Early career,"Mountain View, CA",Onsite,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-at-commerceiq-4442007957,2026-07-20,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,Early-career onsite SWE role in Mountain View building AI-powered commerce products. Public detail asks 0-2 years hands-on software engineering experience and mentions AI tools/RAG; verify sponsorship and compensation before applying.,true
2026-07-20,Ampcus Inc,Artificial Intelligence/Machine Learning Engineer 1,AI Engineering,Level I,"Austin, TX",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/artificial-intelligence-machine-learning-engineer-1-at-ampcus-inc-4440157745,2026-07-20,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Level 1 AI/ML role in Austin supporting enterprise AI search, AI agents, governance, and inventory systems. Public detail asks 1 year in several AI implementation areas; verify employer-of-record, sponsorship, salary, and state-agency constraints before applying.",true
2026-07-20,Hired,Software Engineer - E-Commerce (Remote),Software Engineering,New grad,United States,Remote,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-e-commerce-remote-at-hired-4442596941,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Company hard skip,,No action,"User requested excluding Hired on 2026-07-20. Public detail described a remote SWE new-grad client listing with USD 180000-250000 payout, but company preference now excludes it.",true
2026-07-20,Northwood,Software Engineer - General (new grad / early career),Software Engineering,New grad / early career,"Torrance, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-%E2%80%93-general-new-grad-early-career-at-northwood-4406691082,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Space industry and ITAR/U.S.-person restriction,,No action,"Public detail says Northwood is a space infrastructure company and employment is constrained by ITAR/export regulations requiring U.S. citizen, lawful permanent resident, or protected individual status.",true
2026-07-20,PMG,Graduate Leadership Program - AI & Software Engineering (January Start),AI Engineering,New grad,"Dallas, TX",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/graduate-leadership-program-ai-software-engineering-january-start-at-pmg-4440170588,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Posting says no sponsorship and graduation window does not match,,No action,Public detail targets candidates completing a Bachelor or Master degree between Summer 2026 and Fall 2026 and explicitly says PMG does not offer sponsorship for this role.,true
2026-07-20,RemoteHunter,Artificial Intelligence (AI) Engineer,AI Engineering,Early career,United States,Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/artificial-intelligence-ai-engineer-at-remotehunter-4442053847,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Public detail asks 1-3 years including internships/projects, but lists USD 78800-145130 overall and USD 90620-145130 in higher-cost states. RemoteHunter also says it is not the employer of record.",true
2026-07-20,NVIDIA,"Software R&D Engineer, Digital Logic Synthesis - New College Grad 2026",Software Engineering,New grad,"Austin, TX",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-r-d-engineer-digital-logic-synthesis-new-college-grad-2026-at-nvidia-4415141314,2026-07-19,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD and advanced-degree/EDA fit risk,,No action,"Public detail lists Level 2 base salary USD 116000-189750 below the stored salary floor, asks MS or PhD in EE/CS or equivalent experience, and emphasizes EDA/VLSI/modern C++ logic-synthesis work.",true
2026-07-20,Goldman Sachs,"AI/ML Engineer, Global Banking & Markets, Front Office Technology",AI Engineering,Early career,"Dallas, TX",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-ml-engineer-global-banking-markets-front-office-technology-at-goldman-sachs-4373079780,2026-07-20,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh AI/ML engineering role in Tier 1 Dallas. Public detail asks advanced degree or equivalent relevant industry experience plus 1-3 years AI/ML industry experience; verify new-grad fit, sponsorship, and compensation before applying.",true
2026-07-20,Haystack,Machine Learning Engineer,AI Engineering,Unspecified,United States,Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-haystack-4440108659,2026-07-20,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh ML deployment role from public LinkedIn detail. Scope includes deploying models to GCP, production integration, benchmarking, monitoring, and full-stack debugging; no explicit years, sponsorship, or salary blocker was visible. Verify employer-of-record, sponsorship, compensation, and level before applying.",true
2026-07-20,Two Sigma,Quantitative Software Engineer: Generative AI,AI Engineering,Early career,"New York, United States",Hybrid,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/quantitative-software-engineer-generative-ai-at-two-sigma-4199615720,2026-07-20,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh GenAI/NLP software engineering role in NYC. Public detail lists minimum 1 year experience, 3-10 years preferred, and USD 165000-300000 base; verify new-grad fit, sponsorship, and whether quant/NLP scope matches before applying.",true
2026-07-20,Greptile via Jack & Jill,Generalist Engineer at Greptile,AI Engineering,Early career,"San Francisco, CA",Onsite,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/generalist-engineer-at-greptile-at-jack-jill-4442067766,2026-07-20,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,,"Fresh recruiter-hosted listing for Greptile, an AI agents/code-review startup in San Francisco. Public detail asks 1+ years shipping production software and strong TypeScript/generalist ability; salary is not disclosed, so verify source-of-truth employer, sponsorship, compensation, and fit before applying.",true
2026-07-20,SheScans,"Software Engineer, Early Career (AI)",AI Engineering,Early career,"San Francisco, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-early-career-ai-at-shescans-4442097151,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,LinkedIn company does not match posting body/source-of-truth text,,No action,"LinkedIn card says SheScans, but the public detail body repeatedly describes Notion and Notion recruiting text. Skipped as non-source-of-truth repost despite early-career AI fit and USD 130000-150000 listed base.",true
2026-07-20,SheScans,"Software Engineer, AI Platform",AI Engineering,Mid-level,"San Francisco, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-ai-platform-at-shescans-4442076987,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,LinkedIn company does not match posting body and required years too high,,No action,"LinkedIn card says SheScans, but the body is Notion AI Platform text. Public detail also asks 2-4 years of software engineering experience, which is over the new-grad focus.",true
2026-07-20,Airbnb,"Machine Learning Engineer, Relevance and Personalization",AI Engineering,Unspecified,United States,Remote,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/machine-learning-engineer-relevance-and-personalization-at-airbnb-4440512492,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,PhD-targeted or 2+ years experience requirement,,No action,"Public detail asks for new grad PhD in ML/AI or 2+ years industry experience with MS/BS. Salary range is strong, but the degree/experience requirement conflicts with current screening rules.",true
2026-07-20,ATC,"AI Engineer (Python, Machine Learning & Generative AI)",AI Engineering,Mid-level,"Texas, United States",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-engineer-python-machine-learning-generative-ai-at-atc-4440153395,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Required years of experience too high for new-grad focus,,No action,"Public detail asks 3+ years of AI, machine learning, or software development experience plus production GenAI/RAG/LangChain/LangGraph work.",true
2026-07-20,Engelhart,Junior Quantitative Developer,Software Engineering,Junior,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/junior-quantitative-developer-at-engelhart-4442712765,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Required years of experience too high for new-grad focus,,No action,"Public detail asks two to four years of hands-on experience for a quant developer role. Salary is USD 150000-180000, but experience level is over the stored target.",true
2026-07-20,Toyota Research Institute,AI Resident - Learning From Videos (LFV),AI Engineering,Resident,"Los Altos, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/ai-resident-learning-from-videos-lfv-at-toyota-research-institute-4442745092,2026-07-20,Low,Skipped,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,Listed compensation lower bound below 120000 USD,,No action,"Public detail lists an hourly pay range of USD 45-60/hour for California-based roles, which annualizes below the stored USD 120000 base salary floor at the lower bound.",true
2026-07-21,Firetiger,Product Engineer - New Grad,AI Engineering,New grad,"San Francisco, CA",Onsite,Simplify/Coder Quad new-grad feed; direct Ashby posting,https://jobs.ashbyhq.com/firetiger/a65c30a8-6bdb-4258-9d6a-5e6e90ff86e6/application?embed=true&utm_source=Simplify&ref=Simplify,2025-11-04,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,Review source-of-truth posting and decide whether to apply; a project or portfolio link appears important.,"Direct Ashby posting lists full-time onsite SF, USD 120000 base plus equity, and visa sponsorship available. Strong AI agents/product-engineering fit.",true
2026-07-21,Hipp Health,Software Engineer - New Grad,Software Engineering,New grad,United States,Unspecified,Simplify/Coder Quad new-grad feed; direct Ashby posting,https://jobs.ashbyhq.com/hipp/ea04e914-674c-4c05-b40a-7e8a035bad14/application?embed=true&utm_source=Simplify&ref=Simplify,2026-06-18,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,"Verify compensation, sponsorship, location policy, and whether the Intern / New Grad wording is a full-time new-grad path before applying.",Direct Ashby posting is full-time and describes early-career engineering on an AI-native healthcare platform. Salary and sponsorship were not visible.,true
2026-07-21,NVIDIA,"Deep Learning Software Engineer, TensorRT Performance - New College Grad 2026",AI Engineering,New grad,"Santa Clara, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/deep-learning-software-engineer-tensorrt-performance-new-college-grad-2026-at-nvidia-4442243693,2026-07-21,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,Verify sponsorship and exact new-grad experience interpretation before applying.,"Public detail is a New College Grad 2026 deep-learning software role and lists USD 124000-195500 for Level 2. It asks for 2 years of relevant software development experience, so level fit should be checked.",true
2026-07-21,Abel.ai,Machine Learning Engineer,AI Engineering,Early career,"Irvine Research Center, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/machine-learning-engineer-at-abel-ai-4442250470,2026-07-20,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,"Verify salary, sponsorship, and exact level before applying.","Public detail emphasizes LLM/generative models, data pipelines, agent workflows, and production ML. No salary, sponsorship, or hard seniority blocker was visible.",true
2026-07-21,Astronomer,Software Engineer - Applications,Software Engineering,Early career,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-applications-at-astronomer-4443501986,2026-07-21,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,Verify sponsorship and source-of-truth application page before applying.,Public detail describes Software Engineer I fit with 0-4 years or equivalent internship/coursework and lists USD 144000-160000 estimated salary.,
2026-07-21,Q-CTRL,Software Engineer,Software Engineering,Early career,"San Francisco, CA; Los Angeles, CA",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-at-q-ctrl-4443068003,2026-07-20,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,Verify sponsorship and exact level before applying.,"Public detail lists backend/platform software work for AI-powered quantum-control infrastructure and USD 130000-170000 base. No hard citizenship, clearance, or no-sponsor blocker was visible.",true
2026-07-21,Valon,Software Engineer,Software Engineering,Early career,"New York, NY",Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-at-valon-4366508876,2026-07-21,High,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,Verify sponsorship and exact level before applying.,Public detail lists USD 170000-200000 base across multiple levels and asks for 1 year of software engineering experience. No no-sponsor blocker was visible.,
2026-07-21,Blackstar,Software Engineer,Software Engineering,Early career,San Francisco Bay Area,Unspecified,LinkedIn Jobs guest search; public LinkedIn detail page,https://www.linkedin.com/jobs/view/software-engineer-at-blackstar-4442271888,2026-07-21,Medium,Pending,/Users/kejunliu/Downloads/resume/Liu_Kejun_Resume_2026.md,,,"Verify salary, sponsorship, and whether the hardware/systems scope is a fit before applying.",Public detail says students are welcome and describes full-stack plus systems software work in the Bay Area. Salary and sponsorship were not visible.,
